"TOA5","CR6_HU","CR6","1449","CR6.Std.01","CPU:Tower2irrad.CR6","35696","TableHour"
"TIMESTAMP","RECORD","PAR_Den_Hst(1)","PAR_Den_Hst(2)","PAR_Den_Hst(3)","PAR_Den_Hst(4)","PAR_Den_Hst(5)","PAR_Den_Hst(6)","PAR_Den_Hst(7)","PAR_Den_Hst(8)","PAR_Den_Hst(9)","PAR_Den_Hst(10)","PAR_Den_Hst(11)","PAR_Den_Hst(12)","PAR_Den_Hst(13)","PAR_Den_Hst(14)","PAR_Den_Hst(15)","PAR_Den_Hst(16)","PAR_Den_Hst(17)","PAR_Den_Hst(18)","PAR_Den_Hst(19)","PAR_Den_Hst(20)","PAR_Den_Hst(21)","PAR_Den_Hst(22)","PAR_Den_Hst(23)","PAR_Den_Hst(24)","PAR_Den_Hst(25)","PAR_BF_tot_Hst(1)","PAR_BF_tot_Hst(2)","PAR_BF_tot_Hst(3)","PAR_BF_tot_Hst(4)","PAR_BF_tot_Hst(5)","PAR_BF_tot_Hst(6)","PAR_BF_tot_Hst(7)","PAR_BF_tot_Hst(8)","PAR_BF_tot_Hst(9)","PAR_BF_tot_Hst(10)","PAR_BF_tot_Hst(11)","PAR_BF_tot_Hst(12)","PAR_BF_tot_Hst(13)","PAR_BF_tot_Hst(14)","PAR_BF_tot_Hst(15)","PAR_BF_tot_Hst(16)","PAR_BF_tot_Hst(17)","PAR_BF_tot_Hst(18)","PAR_BF_tot_Hst(19)","PAR_BF_tot_Hst(20)","PAR_BF_tot_Hst(21)","PAR_BF_tot_Hst(22)","PAR_BF_tot_Hst(23)","PAR_BF_tot_Hst(24)","PAR_BF_tot_Hst(25)","PAR_BF_diff_Hst(1)","PAR_BF_diff_Hst(2)","PAR_BF_diff_Hst(3)","PAR_BF_diff_Hst(4)","PAR_BF_diff_Hst(5)","PAR_BF_diff_Hst(6)","PAR_BF_diff_Hst(7)","PAR_BF_diff_Hst(8)","PAR_BF_diff_Hst(9)","PAR_BF_diff_Hst(10)","PAR_BF_diff_Hst(11)","PAR_BF_diff_Hst(12)","PAR_BF_diff_Hst(13)","PAR_BF_diff_Hst(14)","PAR_BF_diff_Hst(15)","Solar_irrad_Hst(1)","Solar_irrad_Hst(2)","Solar_irrad_Hst(3)","Solar_irrad_Hst(4)","Solar_irrad_Hst(5)","Solar_irrad_Hst(6)","Solar_irrad_Hst(7)","Solar_irrad_Hst(8)","Solar_irrad_Hst(9)","Solar_irrad_Hst(10)","Solar_irrad_Hst(11)","Solar_irrad_Hst(12)","Solar_irrad_Hst(13)","Solar_irrad_Hst(14)","Solar_irrad_Hst(15)","Solar_irrad_Hst(16)","Solar_irrad_Hst(17)","Solar_irrad_Hst(18)","Solar_irrad_Hst(19)","Solar_irrad_Hst(20)","Solar_irrad_Hst(21)","Solar_irrad_Hst(22)","Solar_irrad_Hst(23)","Solar_irrad_Hst(24)","Solar_irrad_Hst(25)","PAR_DenLog_Hst(1)","PAR_DenLog_Hst(2)","PAR_DenLog_Hst(3)","PAR_DenLog_Hst(4)","PAR_DenLog_Hst(5)","PAR_DenLog_Hst(6)","PAR_DenLog_Hst(7)","PAR_DenLog_Hst(8)","PAR_DenLog_Hst(9)","PAR_DenLog_Hst(10)","PAR_DenLog_Hst(11)","PAR_DenLog_Hst(12)","PAR_BF_totLog_Hst(1)","PAR_BF_totLog_Hst(2)","PAR_BF_totLog_Hst(3)","PAR_BF_totLog_Hst(4)","PAR_BF_totLog_Hst(5)","PAR_BF_totLog_Hst(6)","PAR_BF_totLog_Hst(7)","PAR_BF_totLog_Hst(8)","PAR_BF_totLog_Hst(9)","PAR_BF_totLog_Hst(10)","PAR_BF_totLog_Hst(11)","PAR_BF_totLog_Hst(12)","PAR_BF_diffLog_Hst(1)","PAR_BF_diffLog_Hst(2)","PAR_BF_diffLog_Hst(3)","PAR_BF_diffLog_Hst(4)","PAR_BF_diffLog_Hst(5)","PAR_BF_diffLog_Hst(6)","PAR_BF_diffLog_Hst(7)","PAR_BF_diffLog_Hst(8)","PAR_BF_diffLog_Hst(9)","PAR_BF_diffLog_Hst(10)","PAR_BF_diffLog_Hst(11)","PAR_BF_diffLog_Hst(12)","Solar_irradLog_Hst(1)","Solar_irradLog_Hst(2)","Solar_irradLog_Hst(3)","Solar_irradLog_Hst(4)","Solar_irradLog_Hst(5)","Solar_irradLog_Hst(6)","Solar_irradLog_Hst(7)","Solar_irradLog_Hst(8)","Solar_irradLog_Hst(9)","Solar_irradLog_Hst(10)","PAR_Den_Avg","PAR_DenSqr_Avg","PAR_Den_Std","PAR_BF_tot_Avg","PAR_BF_totSqr_Avg","PAR_BF_tot_Std","PAR_BF_diff_Avg","PAR_BF_diffSqr_Avg","PAR_BF_diff_Std","Solar_irrad_Avg","Solar_irradSqr_Avg","Solar_irrad_Std"
"2015-08-20 00:00:00",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.05887019,0.003705615,0.01548923,0.7326441,0.5369456,0.01334613,0.7914858,0.6265087,0.007667572,-4.113886,16.99322,0.262981
"2015-08-20 01:00:00",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06434624,0.004396772,0.01601041,0.7295096,0.5323378,0.01238884,0.7839735,0.6146821,0.008222694,-4.112427,16.96934,0.2393406
"2015-08-20 02:00:00",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06961785,0.005140417,0.01713981,0.7325101,0.5367063,0.01163178,0.784225,0.6150792,0.008388116,-3.830629,14.96071,0.535713
"2015-08-20 03:00:00",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06732149,0.004789521,0.01604178,0.7306031,0.5339162,0.01163191,0.7753547,0.6012785,0.01018417,-3.98085,15.91056,0.2517867
"2015-08-20 04:00:00",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.07039276,0.005235441,0.01674218,0.7360234,0.5418766,0.01209523,0.7663577,0.5873695,0.008090758,-3.872065,15.06038,0.2597919
"2015-08-20 05:00:00",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0,0,0,0,0,0,0,0.888,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0,0,0,0,0,0.888,-0.04920276,0.003802368,0.03716795,0.7379435,0.5446919,0.01145766,0.7671924,0.5886588,0.008639595,-3.813418,14.66813,0.3549232
"2015-08-20 06:00:00",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842,0.158,0,0,0,0,0,0,0,0,0,0,0.864,0.136,0,0,0,0,0,0,0,0,0,0,0.868,0.132,0,0,0,0,0,0,0,0,0,0,0.849,0.151,0,0,0,0,0,0,0,0,6.800646,97.53512,7.161448,6.464911,86.04638,6.652166,6.486882,86.92479,6.696653,-0.6747087,8.67713,2.867385
"2015-08-20 07:00:00",15,0.902,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908,0.05,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.228,0.356,0.309,0.04,0.058,0,0,0,0,0,0,0.027,0.226,0.368,0.276,0.039,0.065,0,0,0,0,0,0,0.028,0.225,0.37,0.378,0,0,0,0,0,0,0,0,0.028,0.251,0.412,0.221,0.051,0.038,0,0,0,64.28386,5494.888,36.91169,63.98495,5631.019,39.20389,56.25135,3566.766,20.06367,23.93859,1080.424,22.52483
"2015-08-20 08:00:00",16,0,0.022,0.451,0.451,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.374,0.387,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0.45,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.593,0.083,0,0,0,0,0,0,0,0,0,0.169,0.623,0.208,0,0,0,0,0,0,0,0.11,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.54,0,0,304.6946,96906.36,63.77745,326.1992,112135.1,75.69184,117.0306,13844.7,12.1873,161.0133,26915.61,31.46938
"2015-08-20 09:00:00",17,0,0,0,0,0.299,0.409,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.48,0.367,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0.202,0,0,0,0,0,0,0,0,0,0,0.707,0.293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.768,0,551.1961,309758.9,77.08273,583.1666,345136.1,71.08324,136.8331,18747.27,4.897763,277.7835,78402.49,35.19687
"2015-08-20 10:00:00",18,0,0,0,0,0,0,0.048,0.477,0.466,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.446,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0.381,0.411,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.701,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.572,795.3251,636192.9,60.42229,853.7633,733939.7,70.90801,153.9794,23741.47,5.640863,398.8786,160483,37.13221
"2015-08-20 11:00:00",19,0,0,0,0,0,0,0,0,0,0.435,0.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.506,0.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.47,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435,0.565,0,0,0,0,0,0,0,0,0,0,0.105,0.895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1008.293,1020035,58.14235,1078.731,1166391,52.25433,181.4873,33076.38,11.77828,520.5071,271912.2,31.37709
"2015-08-20 12:00:00",20,0,0,0.003,0,0.001,0,0,0,0,0,0.022,0.609,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0.002,0.312,0.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0,0.996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0,0.996,1174.068,1383387,70.364,1213.855,1475191,41.78661,205.4216,42238.75,6.381196,610.6484,373596.3,26.54874
"2015-08-20 13:00:00",21,0,0,0,0,0,0,0,0,0,0,0,0,0.663,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.401,0.471,0,0,0,0,0,0,0,0,0,0,0,0.911,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1284.949,1651601,22.49076,1379.749,1906006,47.95195,188.5466,35594.42,6.679206,669.585,448490.8,12.1149
"2015-08-20 14:00:00",22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.79,0,0,0,0,0,0,0,0,0,0,0,0.519,0.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1314.447,1727784,3.673653,1414.842,2002043,16.23628,196.5518,38712.29,8.926436,687.5014,472661.7,1.877656
"2015-08-20 15:00:00",23,0,0,0,0,0,0,0,0,0,0,0,0,0.873,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0.355,0,0,0,0,0,0,0,0,0,0,0,0.39,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1271.341,1616899,24.33225,1379.15,1903922,43.21914,199.3224,39778.69,7.019619,664.731,442022.5,12.45671
"2015-08-20 16:00:00",24,0,0,0,0,0,0,0,0,0,0,0.141,0.649,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.493,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0.827,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1156.546,1339459,43.12563,1242.456,1546799,55.69612,187.5246,35257.55,9.596305,606.3608,368158.5,22.02399
"2015-08-20 17:00:00",25,0,0,0,0,0,0,0,0,0.124,0.456,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.471,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.476,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579,0.421,0,0,0,0,0,0,0,0,0,0,0.298,0.702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,980.6589,965227.3,59.4575,1041.675,1089021,62.71645,169.6993,28802.36,2.121432,514.3669,265549.1,31.23674
"2015-08-20 18:00:00",26,0,0,0,0,0,0,0.256,0.407,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.366,0.371,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.378,0.387,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.701,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568,0.431,757.687,579143.9,71.09344,796.1547,640140,79.23196,155.4067,24196.03,6.691772,393.7343,156493.9,38.30322
"2015-08-20 19:00:00",27,0,0,0,0.107,0.388,0.386,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.361,0.538,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.359,0.349,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.89,0.011,0,0,0,0,0,0,0,0,0,0.006,0.958,0.036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0.589,0,502.6253,258198.7,74.60883,524.1158,279366.7,68.33264,135.9849,18528.03,6.011092,253.5078,65909.37,40.53581
"2015-08-20 20:00:00",28,0,0.264,0.448,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.367,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0.414,0.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.417,0.485,0,0,0,0,0,0,0,0,0,0.138,0.363,0.499,0,0,0,0,0,0,0,0,0.427,0.573,0,0,0,0,0,0,0,0,0,0,0,0.205,0.489,0.307,0,0,251.0334,67605.91,67.73586,255.0691,71217.63,78.46892,102.8958,10800.75,14.60113,119.7759,15572.83,35.02238
"2015-08-20 21:00:00",29,0.818,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.149,0.149,0.189,0.226,0.182,0,0,0,0,0,0,0.131,0.154,0.139,0.188,0.242,0.146,0,0,0,0,0,0,0.143,0.141,0.196,0.336,0.183,0,0,0,0,0,0,0,0.112,0.158,0.158,0.207,0.248,0.118,0,0,0,0,58.17793,4751.99,36.97728,54.73992,4208.222,34.8104,41.30056,2110.116,20.10918,22.20461,927.4138,20.84153
"2015-08-20 22:00:00",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,0,0,0,0,0,0,0,0,0,0,0.113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.888,0,0,0,0,0,0,0,0,0.113,2.048391,11.81244,2.759805,2.166858,9.992093,2.301481,2.319272,10.81094,2.330649,-4.590202,21.41607,0.5883136
"2015-08-20 23:00:00",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.999,-0.04966755,0.002695433,0.01511845,0.7001123,0.490315,0.01255576,0.8364587,0.6997538,0.009514883,-4.369257,19.52666,0.6604943
"2015-08-21 00:00:00",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.05893193,0.003717676,0.015643,0.7093555,0.5033259,0.01185816,0.8209816,0.6741013,0.009517933,-4.172415,17.72183,0.5592685
"2015-08-21 01:00:00",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06467941,0.004424127,0.01551453,0.716314,0.5132505,0.01203099,0.8062947,0.6501935,0.009071937,-3.802746,14.53365,0.269767
"2015-08-21 02:00:00",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06183372,0.004094128,0.01645356,0.7193383,0.5175887,0.01187915,0.8104484,0.6568897,0.007946651,-3.893231,15.45677,0.5472882
"2015-08-21 03:00:00",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06785691,0.004900261,0.01719596,0.7161855,0.5130836,0.01272883,0.8150702,0.6643996,0.007760639,-3.924752,15.96044,0.74617
"2015-08-21 04:00:00",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06972279,0.005145996,0.01687393,0.7243046,0.5247452,0.01131685,0.8084146,0.6536053,0.008428351,-3.572651,12.93768,0.4169464
"2015-08-21 05:00:00",37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0,0.929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0.929,-0.05377009,0.003695558,0.02836081,0.7291338,0.5317938,0.01255727,0.7996291,0.6394703,0.007968436,-3.937689,15.6843,0.422968
"2015-08-21 06:00:00",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,0.121,0,0,0,0,0,0,0,0,0,0,0.903,0.098,0,0,0,0,0,0,0,0,0,0,0.908,0.092,0,0,0,0,0,0,0,0,0,0,0.887,0.113,0,0,0,0,0,0,0,0,5.90269,76.78163,6.4761,5.592308,66.31026,5.919151,5.630127,66.80582,5.925156,-1.364772,8.50079,2.576468
