"wavelength" "BPf1sun00000" "BPf1sun00001" "BPf1sun00002" "BPf1sun00003" "BPf1sun00004" "BPf1sun00005" "BPf1sun00006" "BPf1sun00007" "BPf1sun00008" "BPf1sun00009" "BPf1sun00010" "BPf1sun00011" "BPf1sun00012" "BPf1sun00013" "BPf1sun00014" "BPf1sun00015" "BPf1sun00016" "BPf1sun00017" "BPf1sun00018" "BPf1sun00019" "BPf1sun00020" "BPf1sun00021" "BPf1sun00022" "BPf1sun00023" "BPf1sun00024" "BPf1sun00025" "BPf1sun00026" "BPf1sun00027" "BPf1sun00028" "BPf1sun00029" "BPf1sun00030" "BPf1sun00031" "BPf1sun00032" "BPf1sun00033" "BPf1sun00034" "BPf1sun00035" "BPf1sun00036" "BPf1sun00037" "BPf1sun00038" "BPf1sun00039" "BPf1sun00040" "BPf1sun00041" "BPf1sun00042" "BPf1sun00043" "BPf1sun00044" "BPf1sun00045" "BPf1sun00046" "BPf1sun00047" "BPf1sun00048" "BPf1sun00049" "BPf1sun00050" "BPf1sun00051" "BPf1sun00052" "BPf1sun00053" "BPf1sun00054" "BPf1sun00055" "BPf1sun00056" "BPf1sun00057" "BPf1sun00058" "BPf1sun00059" "BPf1sun00060" "BPf1sun00061" "BPf1sun00062" "BPf1sun00063" "BPf1sun00064" "BPf1sun00065" "BPf1sun00066" "BPf1sun00067" "BPf1sun00068" "BPf1sun00069" "BPf1sun00070" "BPf1sun00071"
411.74 0.453681994562643 0.44942045110265 0.433435389644544 0.442687054186415 0.404031801342455 0.38416658825081 0.403898424188066 0.396913270034159 0.385760902869463 0.385188212591965 0.382580568695664 0.378001403757166 0.401397310131711 0.399517908635027 0.378276852019027 0.377211049938059 0.373778311806661 0.347212240954193 0.343320736998651 0.321772673161111 0.316421543035648 0.315782542220714 0.298409650866467 0.298332135964359 0.294431541464423 0.288313845702591 0.288437646421923 0.268463757431833 0.260801285574801 0.2567947578516 0.262286519983379 0.262713529105312 0.260505702721511 0.257537295305399 0.257259282656868 0.265294728795719 0.270245663522037 0.275701586874481 0.279220810912854 0.293243483075023 0.281142809804823 0.279013404060023 0.280792628538843 0.28681969029287 0.289247150796394 0.274835701098509 0.271751487935164 0.273949071438322 0.287577616345357 0.278402672512375 0.262131992946427 0.265803707597203 0.257068562126966 0.254716275972642 0.265485580848785 0.257288884891028 0.247277770498282 0.247509731232162 0.245971402672718 0.23782146863939 0.236398107378443 0.238309684557939 0.227795378382015 0.223866585806026 0.214391764715021 0.215535917135565 0.215799953494039 0.213168212817156 0.208452201029392 0.207079225247365 0.208903822461468 0.207730197641903
412.2 0.456534264567811 0.452564151747843 0.436102245033046 0.442815846507226 0.407096041283396 0.387099591028002 0.40763320673065 0.398349945495203 0.389343899874631 0.388709274371466 0.384560367834573 0.379790106005793 0.404848518429865 0.402881606358076 0.379744077766637 0.380722267424721 0.375099173174263 0.351021275872727 0.348504355201353 0.323581770433387 0.319427313519569 0.318353722522708 0.299589598124888 0.300142201491633 0.297577070431961 0.288158164202147 0.28792708929578 0.270557590434842 0.263258539346781 0.258636880719953 0.263094571184639 0.264008183581766 0.264717020544779 0.260078103463011 0.25845441658305 0.267454350689031 0.270015971854145 0.275845862993273 0.280574954936892 0.294624886057384 0.282352759477847 0.282185062271985 0.283581053345723 0.288554746385453 0.289418388679444 0.276957388683166 0.274009750520998 0.275159009458039 0.289418183365813 0.279766670572016 0.264764824984625 0.267413468663783 0.259087454488932 0.257809403537362 0.267148871690926 0.257447969663595 0.251494892728633 0.251257437686628 0.246676083041362 0.238474554761934 0.240990280741245 0.238298573052906 0.229442955642882 0.224360583016016 0.214738792781496 0.215934513613152 0.217400554959752 0.213357702769849 0.20994708641099 0.210873928354852 0.209019284453779 0.210092194303063
412.67 0.453860087200672 0.452946844891468 0.434484073300228 0.441743471185442 0.405331686424177 0.385638998948759 0.40716243803978 0.395247300803945 0.383842491435153 0.385234018770085 0.381723684759207 0.374830389537397 0.401979387370662 0.397983100120104 0.377292820871837 0.378725701732047 0.375229619491456 0.34927534943494 0.344192180823628 0.320209000651477 0.316558038674667 0.317106616024804 0.297650267931742 0.298181708096822 0.294566277974501 0.286265406669947 0.286969811974586 0.267280727624887 0.261868048978439 0.256959088945584 0.259373136813401 0.260738430185312 0.261662695190487 0.258813468234766 0.256003539505666 0.265896291956139 0.270246322814033 0.273873251145211 0.27873944494246 0.292267740322481 0.280162363279205 0.277890662102226 0.28159420612187 0.285787147813606 0.289861670990682 0.277064820009755 0.272013663730542 0.272363107248636 0.288530761277453 0.277504767185908 0.262616654309649 0.26479063543626 0.254934488382503 0.255186711320388 0.266974720806483 0.256683990094033 0.24919424389889 0.248817582908455 0.244608598980436 0.237655195450901 0.238625124626849 0.239194689158479 0.228514042619027 0.223112559678738 0.215669111253339 0.213378727148016 0.215450250390151 0.211986631397034 0.209765878557273 0.20781491937262 0.208677100412139 0.205940478730189
413.14 0.447772537566668 0.445032661793556 0.427973903249306 0.437456510677638 0.397463526487207 0.3796981053663 0.400004713415478 0.390297476719266 0.380503391231411 0.378344773796167 0.377218813872446 0.372643535479678 0.396956936467521 0.39188606362867 0.374702181215773 0.372313416740779 0.36985376402775 0.343656510567026 0.339732513277531 0.315947964559379 0.312497199692674 0.311797190463359 0.293630327983575 0.294061832221448 0.290523507924204 0.283092934457542 0.282374797584059 0.265486627374186 0.257758707814398 0.254255107591359 0.256259612038161 0.25785170215779 0.255422127151105 0.256341742123572 0.254109985415358 0.261007755639957 0.266289945019993 0.270338302436343 0.275381534385038 0.288406944523128 0.275526290836069 0.275736985803844 0.279013234056699 0.282381617629954 0.285168158809964 0.271426508685993 0.267127095611608 0.2682874203787 0.283732564939743 0.273639099148146 0.259114115900126 0.261177234352344 0.254297780282756 0.250318820476262 0.261117196798488 0.252644789473787 0.246594887250599 0.244036780950848 0.242799985497182 0.233491726729258 0.233581885478422 0.234147578738711 0.227022555040307 0.220129797375182 0.21129680433642 0.212136647851456 0.211585469027397 0.20918342520209 0.206366949751636 0.204385525196767 0.205102322683027 0.203378538288454
413.6 0.441502665373005 0.435418947094115 0.422468417160884 0.43048564271526 0.391347809970302 0.372362049172677 0.395451418823413 0.384795632179077 0.376042243122994 0.373704168751327 0.369732078569888 0.364949404735965 0.390572714322013 0.386181727662263 0.365787853903514 0.365793620139544 0.362920705703995 0.338606801425064 0.3347766103197 0.311459456511091 0.308282312044491 0.306689093610219 0.287753886936287 0.288644037892892 0.285214331791909 0.277898674673374 0.276341205419698 0.260703589397671 0.254151919262575 0.248680104578033 0.252809512260454 0.252862958436377 0.251447108687711 0.25215269717431 0.247745437819722 0.258189625281149 0.260754612165828 0.264708742240156 0.269225595674628 0.283658890545031 0.2709606648793 0.271500519182486 0.271939331135907 0.277470048653077 0.278499821930268 0.268241941554877 0.263472787085229 0.264721753739135 0.279395630426491 0.269319659989673 0.255290664669321 0.257219731565968 0.249912566344084 0.246617677056673 0.25700365507923 0.246671355750032 0.241952185160034 0.241172174332476 0.237068879278437 0.229292562649135 0.229616523125143 0.231211717095155 0.221708236082866 0.215646525804082 0.207465010945854 0.207406528611619 0.209061561571393 0.207515032961745 0.201428712758845 0.201002604155541 0.202469525148131 0.201545050912925
414.07 0.453176288636373 0.448207386927354 0.433412263524417 0.440104538323693 0.4023855939162 0.383945046124468 0.404245316028981 0.39514753503116 0.385104582316218 0.383869202025479 0.380149999737653 0.374613711638249 0.400522936138279 0.397217510723523 0.376440952560814 0.376752902566249 0.372374538668022 0.347646691680527 0.341258696127896 0.319443116274024 0.314044369977049 0.314333162702973 0.297157559286193 0.296446307087788 0.293138787683318 0.286232639224882 0.285336294372579 0.267918589283171 0.259813354935342 0.254881486883309 0.259322489961471 0.259723344826534 0.259341415015105 0.257076463083215 0.255935686647346 0.263328709029864 0.266544568155747 0.271870832166902 0.27613475866284 0.288034046054117 0.278356347348211 0.277852828376775 0.281969463775396 0.284482049880172 0.288077552789296 0.274360266406341 0.270730653341517 0.272048961449006 0.285694101667364 0.277019838751655 0.260308999171953 0.264157366488694 0.256113611871329 0.253713982593425 0.264592883387995 0.25379371264379 0.246870582488863 0.246090853163024 0.243455712509663 0.235464749709778 0.237367827794201 0.237400655498117 0.226677088330196 0.22186639815025 0.212456565370521 0.213187027084269 0.213211544286551 0.210608050127961 0.206595990324158 0.206941470739323 0.207307011365473 0.205802185218794
414.53 0.447920209785169 0.443973530664383 0.429905922652868 0.439303470362884 0.397659370340842 0.382240789772732 0.401224250697696 0.390424027314679 0.382849276076796 0.38034330228266 0.376130099170976 0.370357759238871 0.397655441386931 0.393858066607866 0.371443873046506 0.372234971064907 0.369253414569515 0.34469401339676 0.341362790290891 0.317050424256707 0.312446275348178 0.311364579622093 0.292677940363136 0.292869162962577 0.290602137360413 0.281764308390362 0.28267324409563 0.264093663636824 0.256475506485114 0.253426622166648 0.25777349000341 0.258468847304784 0.256695409115732 0.255326413291768 0.253995417386016 0.263165591339035 0.265618277893198 0.270855832799656 0.273887572283403 0.288286684110808 0.276550903671319 0.274218851943286 0.27919748010739 0.28057799128267 0.285248761094901 0.272780145703015 0.26613888800578 0.269471092394583 0.283592496378145 0.272796893407861 0.259449381132496 0.260829156528699 0.25091568426523 0.250253290340078 0.261001666961759 0.253098803114907 0.245112662590123 0.243923872801628 0.242737145807334 0.233544183129415 0.233238834129919 0.234606488069679 0.225594091194739 0.219582228637782 0.211736622371377 0.211123065392425 0.212361674692508 0.208065944250096 0.206690547711528 0.205064715325333 0.20451041525937 0.20505239395316
415 0.450932798586625 0.4451429472017 0.431551621951742 0.440570888122922 0.401472525534822 0.381666484386235 0.401837784272151 0.393465939410029 0.382346200778888 0.380750850764068 0.377814870800432 0.372975964721538 0.395437623053329 0.393814619143478 0.37383190805037 0.376323342541733 0.372716484968933 0.344865861508072 0.342681716126907 0.319220890149636 0.313963126185741 0.311265403258576 0.294387718008347 0.295707969888324 0.291340463830895 0.283093487478294 0.282051485647117 0.266121260783432 0.258615208937302 0.254688003400987 0.257286936833341 0.258336990185776 0.256772710925459 0.256129895106233 0.25568844748541 0.261406639486662 0.267212336837325 0.271090883136927 0.275793018962285 0.286890769235672 0.275565406329793 0.277682864504195 0.278969080046078 0.282195893107845 0.284902098098355 0.272823579633099 0.268121703446638 0.26969304495489 0.285125710974313 0.276264638871101 0.257687317860893 0.262450316972538 0.252882096698177 0.249390213899342 0.260525499357719 0.253568378773329 0.245616305481447 0.244088579117925 0.24231385007576 0.234877343439384 0.235919258369794 0.2353076575053 0.223784873600573 0.22036287661575 0.212551570143152 0.213815121461042 0.211857299535387 0.208053805790779 0.205953324337038 0.205497448628542 0.205824905085391 0.205725282753628
415.47 0.450598400909748 0.445890501017252 0.430643140080992 0.440887128962705 0.402331224676692 0.381270982107403 0.403019681518604 0.394615279583709 0.381008654788316 0.382389673650752 0.378546092585516 0.373238642455139 0.396628444460241 0.395871410155864 0.373494507565082 0.374109055062512 0.369225437763274 0.346424817783531 0.342541340100584 0.318127988017522 0.314458659519744 0.313093479220529 0.296087247990178 0.293360010470789 0.291244130842824 0.2836483627443 0.282965930516341 0.265648381486997 0.258326284710339 0.254743821441138 0.257623863473843 0.258059284072806 0.256808208342443 0.255363041908368 0.253155626273991 0.262061096588201 0.266260396829975 0.270986885021655 0.275106453633903 0.290640569596417 0.276261377566438 0.275750845062969 0.279137788503315 0.282946972470195 0.284680722044381 0.270888214523314 0.268745011787527 0.269296021008906 0.284995926295443 0.274994076465738 0.259331353331878 0.263103138758101 0.251951302070679 0.250901761128513 0.262499683813944 0.252681924097035 0.244629108775026 0.244724195606911 0.242311735977584 0.234616261569019 0.23410882050743 0.233681809771079 0.225315390235099 0.219581032319145 0.211956903812456 0.21099904741165 0.212339956646428 0.209831000329206 0.204701471456139 0.204071713069544 0.20526233835181 0.204569109866102
415.93 0.444262548623244 0.440592317251917 0.425013770758567 0.434307753262911 0.394123672930427 0.378208923012674 0.396982665293553 0.389801300625686 0.378272269973376 0.377564287701606 0.374532870225963 0.369502932669614 0.391671567250075 0.390340235563737 0.37007195912801 0.368366186541711 0.366574701051314 0.340464824122028 0.33865748730307 0.312558578127735 0.309323600943476 0.309028160158251 0.290437119631926 0.289762110930062 0.28814433435499 0.280248844077788 0.280375275306435 0.262820635432214 0.25458032823064 0.251184770169816 0.25495623947126 0.255126516602975 0.256073221317949 0.253159763576205 0.249397051150578 0.260189357153512 0.262997031389557 0.267367500277372 0.271558241634981 0.285843782595795 0.272890751823768 0.27157202410967 0.276346668272741 0.278968791587769 0.282331425711135 0.269045325287497 0.263417464569604 0.265486162212321 0.281011088304484 0.27161585131102 0.255468139068791 0.258426099178081 0.250752894998046 0.249406824612072 0.260033079925828 0.249180271026418 0.242588509601007 0.242834919517172 0.23824456655721 0.231373933213733 0.231925361160511 0.231695613146923 0.222748818595327 0.217149156270614 0.208779470268947 0.209464790819261 0.209741664493056 0.205800525801366 0.203609327114983 0.202452914857458 0.203263854651011 0.202398603940262
416.4 0.458047252451957 0.454180495333509 0.435350850862268 0.446200211371116 0.405326341007505 0.385839047636668 0.408080570099694 0.398524518777067 0.387329028067146 0.388848905935052 0.385568265313957 0.378829825522285 0.404720003439741 0.401536201021882 0.380004571956437 0.379941390836668 0.376263223390362 0.352024694962028 0.345499768322122 0.322804076836284 0.318841055945693 0.317030330579285 0.298619376713139 0.297819307513742 0.294873883901551 0.28675209749939 0.28630802129086 0.269515041696396 0.26315877940059 0.257367549523587 0.260649846021888 0.262874511665192 0.262968487011999 0.260610628972416 0.258307785461541 0.266402291562026 0.270118965832448 0.27414140646126 0.27979864744498 0.292332700088297 0.279982368478219 0.281748253751922 0.281496404911979 0.287815987381442 0.289354919225937 0.276438126224618 0.272417871119562 0.273267636093853 0.288766022395787 0.279174549229056 0.263201910907685 0.266098790156778 0.257715735474536 0.2548173302979 0.264481014589566 0.257637826119614 0.249961942058581 0.247528644576067 0.245701912465635 0.238486252089596 0.24025054376752 0.238104237240289 0.228898225511887 0.221484770413017 0.213907052359767 0.214028260383829 0.217359483878198 0.210504814078004 0.208797624286728 0.207631976917606 0.207633439012556 0.207016281871548
416.87 0.454798174543452 0.450449326438821 0.435118557284862 0.444957357493115 0.403645031787823 0.385710959690659 0.406776219622142 0.398176768049202 0.385181091153442 0.38678110074119 0.382462895416136 0.37568490653532 0.401690035026248 0.399111024733594 0.377164536882924 0.37784709393145 0.374627174603646 0.349590903653386 0.343943893147095 0.321477315066024 0.315801176588645 0.316855568187046 0.295970081475382 0.295997623733563 0.293607423238562 0.286164703723103 0.287164907999225 0.268685592926293 0.258842827253962 0.256493086449121 0.259443026130666 0.260527458868692 0.260133068907033 0.259731833600397 0.255581335258017 0.264340580359802 0.26870123670776 0.272178869216512 0.277721519162302 0.291733268274114 0.279449194461458 0.279155687296116 0.280302818887966 0.285321409241317 0.288780975169055 0.274997335396252 0.270832855368147 0.271594868313343 0.285812158489436 0.277139959961356 0.262084587542806 0.264469751821375 0.254703984965888 0.254717992108311 0.2639500873394 0.254115142233393 0.247942859966461 0.247130393517572 0.244322872537402 0.23429191939732 0.236676523753015 0.237454717351328 0.226686825239685 0.220461188198922 0.211601224531534 0.214175808851898 0.21414084673016 0.210987658750243 0.206531840677498 0.206756838055738 0.208400297426049 0.206409677079117
417.33 0.449524872550993 0.443096437596425 0.430567029472633 0.439159937201773 0.399002368574254 0.380089616681655 0.399594071152593 0.392256682883476 0.380922949820607 0.381640571942401 0.375664372998423 0.369769653347959 0.394887609636616 0.394064788082201 0.373887723403877 0.373294894223426 0.36899234344287 0.343328233714564 0.339663681975612 0.316395189162337 0.311734880760364 0.311940356010089 0.29252957720033 0.292446917076778 0.289437765228793 0.282990494431477 0.282174566953907 0.263085380147329 0.257885007647474 0.251804855842293 0.256209597635225 0.256634981487843 0.254311217832625 0.254626871879051 0.252283099762033 0.259612921562661 0.264212792636968 0.268659123448677 0.274317405341946 0.286406384858403 0.276274873585295 0.27358412291289 0.276805986652549 0.279930435838812 0.283985232691066 0.270080133174107 0.268513163352779 0.269325364261438 0.284435241742394 0.273101755657599 0.258581140910073 0.260108226696355 0.251591851079938 0.249180809108696 0.260762576344464 0.251149626362811 0.243786817186561 0.243279698912676 0.239536701973437 0.23241140772635 0.232304016620256 0.23259025604207 0.22242413823988 0.218497300729392 0.210984959406303 0.209581832601379 0.210350746363318 0.207004304848038 0.203281345578999 0.202831570266001 0.203323919064147 0.203521860870989
